ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5633486,F,Y,N,0,58500,Working,Secondary / secondary special,Married,House / apartment,-14266,-927,1,0,1,0,Cooking staff,2
6758169,F,N,Y,0,103500,Working,Incomplete higher,Single / not married,With parents,-8444,-106,1,0,0,0,Core staff,1
5464738,F,Y,N,1,292500,Working,Secondary / secondary special,Single / not married,House / apartment,-14048,-3229,1,0,0,0,NA,2
5852460,F,N,Y,1,157500,Working,Incomplete higher,Single / not married,House / apartment,-12237,-145,1,0,0,0,NA,2
5197069,M,Y,N,0,270000,Commercial associate,Incomplete higher,Married,House / apartment,-10122,-1570,1,0,1,1,NA,2
6403351,M,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18214,-829,1,0,0,0,Drivers,1
6357535,M,N,Y,0,135000,Commercial associate,Incomplete higher,Single / not married,House / apartment,-9172,-1656,1,0,0,0,NA,1
5668914,F,N,Y,1,72000,Working,Secondary / secondary special,Married,House / apartment,-18602,-1051,1,1,0,0,Laborers,3
6460994,M,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-17423,-780,1,0,0,0,Laborers,2
6212541,M,N,Y,0,180000,State servant,Secondary / secondary special,Single / not married,House / apartment,-8823,-759,1,0,0,0,Core staff,1
6031768,M,Y,Y,2,202500,Working,Secondary / secondary special,Married,House / apartment,-10907,-3960,1,0,0,0,NA,4
5508793,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-22594,365243,1,0,0,0,NA,2
5526350,F,N,Y,2,135000,Working,Secondary / secondary special,Married,House / apartment,-11572,-2825,1,0,0,0,Sales staff,4
5260454,F,N,N,0,135000,Commercial associate,Higher education,Married,House / apartment,-14347,-5363,1,0,1,0,Managers,2
6358629,F,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-11124,-1130,1,1,1,0,Laborers,2
5465946,M,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,-19072,-7301,1,0,0,0,Drivers,2
6640029,M,Y,Y,0,166500,Working,Incomplete higher,Civil marriage,With parents,-8470,-255,1,1,1,0,Managers,2
6189545,M,Y,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,-20258,-6200,1,0,0,0,Laborers,2
6022657,F,N,Y,0,270000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21582,365243,1,0,1,0,NA,2
5752478,F,Y,Y,2,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13670,-2435,1,1,1,0,Accountants,4
6229141,F,N,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-19471,-1270,1,0,1,0,Managers,2
5349902,F,Y,N,0,360000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15710,-452,1,0,0,0,Managers,1
6465198,M,Y,Y,0,99000,Working,Secondary / secondary special,Married,House / apartment,-10729,-411,1,1,0,0,Drivers,2
6317709,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-23301,-3406,1,0,0,0,Medicine staff,2
5290463,F,Y,Y,0,63000,Pensioner,Secondary / secondary special,Married,House / apartment,-21715,365243,1,0,0,0,NA,2
5950100,F,Y,N,0,135000,Working,Higher education,Married,Rented apartment,-12916,-454,1,0,0,0,Sales staff,2
6070534,F,N,Y,0,124200,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22925,365243,1,0,0,0,NA,2
5454728,F,N,N,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17549,-494,1,1,1,0,High skill tech staff,2
6239478,F,Y,Y,2,180000,Commercial associate,Incomplete higher,Married,House / apartment,-10455,-3241,1,1,0,0,Core staff,4
5669674,F,N,N,0,202500,Working,Incomplete higher,Married,House / apartment,-17016,-1072,1,1,1,0,Laborers,2
6048152,F,N,N,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19757,-2010,1,0,0,1,Laborers,2
6637226,F,N,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-22485,365243,1,0,0,0,NA,2
5542541,F,Y,Y,0,67500,Pensioner,Lower secondary,Married,House / apartment,-20998,365243,1,0,0,0,NA,2
5552551,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-9665,-2691,1,0,0,0,Medicine staff,2
5343451,F,N,N,1,202500,Working,Higher education,Single / not married,With parents,-11298,-234,1,0,0,0,Sales staff,2
6196334,F,N,N,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-16075,-719,1,1,1,0,Laborers,2
5789253,F,N,Y,0,387000,Pensioner,Higher education,Married,House / apartment,-23674,365243,1,0,0,0,NA,2
6026804,M,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-13947,-5354,1,0,1,0,Laborers,2
5988767,M,Y,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,-10601,-1539,1,0,0,0,Laborers,2
5794972,F,N,Y,0,121500,Pensioner,Higher education,Married,House / apartment,-23037,365243,1,0,0,0,NA,2
6239186,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-15427,-2662,1,0,0,0,Core staff,2
6608701,F,N,Y,1,189000,Working,Higher education,Married,House / apartment,-12453,-158,1,0,0,0,Laborers,3
5339907,F,N,Y,2,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17531,-3448,1,0,0,0,Sales staff,4
6211215,F,N,Y,0,184500,Working,Secondary / secondary special,Widow,House / apartment,-23133,-4712,1,1,0,0,Cleaning staff,1
6576770,M,N,N,1,202500,Working,Incomplete higher,Married,House / apartment,-10406,-482,1,1,0,0,High skill tech staff,3
5982443,M,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-11804,-4926,1,0,0,0,Laborers,2
5350052,M,Y,N,0,270000,Working,Incomplete higher,Married,House / apartment,-12682,-1122,1,0,1,1,Private service staff,2
5500544,M,N,Y,3,243000,Working,Secondary / secondary special,Married,House / apartment,-14866,-3304,1,0,0,0,Laborers,5
5416986,M,N,Y,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-20039,-89,1,1,0,0,Sales staff,2
5889772,M,Y,Y,1,135000,Working,Higher education,Married,House / apartment,-11220,-128,1,0,0,0,Drivers,3
6009088,M,N,N,0,202500,State servant,Higher education,Single / not married,House / apartment,-11566,-1272,1,0,0,0,Core staff,1
6492180,M,N,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16596,-960,1,0,0,0,Low-skill Laborers,2
5242458,F,N,Y,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,-14925,-3226,1,0,0,1,Sales staff,1
5889732,F,N,N,1,157500,Working,Higher education,Civil marriage,House / apartment,-13385,-342,1,0,0,0,Secretaries,3
5931996,F,Y,Y,0,135000,State servant,Secondary / secondary special,Married,House / apartment,-16709,-4681,1,0,0,0,High skill tech staff,2
6481490,F,Y,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-10389,-232,1,1,1,0,NA,2
5489873,F,N,N,0,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-13427,-1104,1,0,0,0,Sales staff,2
5243501,F,N,N,0,54000,State servant,Secondary / secondary special,Married,House / apartment,-18839,-2370,1,1,1,0,Core staff,2
6806396,F,Y,N,0,85500,Working,Secondary / secondary special,Married,House / apartment,-21902,-1801,1,0,0,0,Sales staff,2
5873038,M,Y,N,0,270000,Working,Secondary / secondary special,Married,House / apartment,-14706,-7158,1,0,0,0,Laborers,2
5788000,F,N,N,0,90000,Working,Secondary / secondary special,Widow,Municipal apartment,-20017,-3503,1,1,1,0,Sales staff,1
6264618,F,N,Y,0,315000,State servant,Secondary / secondary special,Married,House / apartment,-20859,-3924,1,0,0,0,Core staff,2
5405626,M,Y,Y,2,225000,Pensioner,Higher education,Married,House / apartment,-15884,365243,1,0,1,0,NA,4
5683814,M,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-20773,365243,1,0,1,0,NA,2
5923891,M,Y,N,0,135000,Working,Higher education,Married,House / apartment,-10987,-2438,1,1,0,0,Managers,2
6584250,M,N,N,1,112500,Working,Lower secondary,Married,House / apartment,-16060,-7105,1,0,0,0,Low-skill Laborers,3
6601336,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,-22975,365243,1,0,1,0,NA,1
6575725,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-17673,-3799,1,0,0,0,Laborers,2
5626336,M,Y,Y,0,315000,Commercial associate,Higher education,Married,House / apartment,-17574,-5523,1,0,0,0,Managers,2
5467106,F,Y,Y,0,202500,Commercial associate,Higher education,Single / not married,House / apartment,-21858,-1220,1,0,0,0,High skill tech staff,1
5949495,M,Y,Y,0,360000,Commercial associate,Higher education,Civil marriage,House / apartment,-15432,-7169,1,1,1,0,NA,2
5824951,F,N,Y,0,180000,Pensioner,Higher education,Married,House / apartment,-20901,365243,1,0,0,0,NA,2
6744972,F,N,Y,1,180000,Commercial associate,Higher education,Civil marriage,House / apartment,-10341,-336,1,0,0,0,Sales staff,3
5832549,F,N,Y,0,112500,Commercial associate,Higher education,Single / not married,House / apartment,-8538,-170,1,1,0,0,Sales staff,1
5931912,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Separated,Municipal apartment,-17884,365243,1,0,0,1,NA,1
5355322,F,N,Y,0,63000,Working,Secondary / secondary special,Single / not married,House / apartment,-8534,-715,1,1,0,0,Sales staff,1
6061237,F,N,N,0,67500,Commercial associate,Lower secondary,Single / not married,House / apartment,-13670,-376,1,1,0,0,Sales staff,1
6525489,M,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-20757,-2288,1,0,1,0,Sales staff,2
6340386,M,Y,N,0,157500,Working,Incomplete higher,Single / not married,House / apartment,-8544,-564,1,1,0,0,Low-skill Laborers,1
6424025,M,N,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-13589,-5718,1,0,0,0,Laborers,1
5950060,F,N,Y,1,54000,State servant,Secondary / secondary special,Married,House / apartment,-13227,-1703,1,0,0,0,Cooking staff,3
6423904,F,N,Y,0,247500,Pensioner,Secondary / secondary special,Widow,House / apartment,-21695,365243,1,0,1,1,NA,1
6447782,F,N,N,0,157500,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21166,365243,1,0,0,0,NA,2
5840931,M,Y,Y,0,76500,Working,Secondary / secondary special,Married,House / apartment,-19759,-4810,1,0,1,0,High skill tech staff,2
6064547,M,Y,Y,0,112500,State servant,Secondary / secondary special,Married,Municipal apartment,-9440,-469,1,1,0,0,Drivers,2
5906157,F,N,N,2,135000,Working,Secondary / secondary special,Married,House / apartment,-13080,-361,1,1,0,0,Secretaries,4
6786346,M,Y,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-17574,-89,1,1,0,0,Laborers,1
6689794,F,N,N,2,112500,Working,Secondary / secondary special,Married,House / apartment,-13242,-399,1,1,0,0,NA,4
5823652,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20745,365243,1,0,0,0,NA,1
6098938,F,N,N,0,63000,Pensioner,Secondary / secondary special,Married,House / apartment,-20893,365243,1,0,0,0,NA,2
6520645,F,N,Y,0,112500,Working,Higher education,Single / not married,With parents,-8312,-569,1,1,0,0,Core staff,1
5928774,M,Y,Y,1,387000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14585,-990,1,0,0,0,Drivers,3
5796589,M,N,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11167,-2946,1,0,0,0,Laborers,2
5797128,F,Y,Y,0,270000,Pensioner,Secondary / secondary special,Separated,House / apartment,-20207,365243,1,0,0,0,NA,1
6291745,F,N,Y,2,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-11323,-1508,1,0,0,0,Sales staff,4
6742490,M,N,Y,1,126000,State servant,Incomplete higher,Single / not married,House / apartment,-10814,-135,1,0,0,1,Core staff,2
6036752,M,Y,N,0,202500,Working,Lower secondary,Single / not married,Rented apartment,-9464,-1113,1,1,0,0,Drivers,1
6820510,F,N,N,0,225000,Commercial associate,Higher education,Civil marriage,House / apartment,-22985,-1693,1,0,0,0,High skill tech staff,2
5707187,M,N,Y,1,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12399,-1649,1,0,1,0,Sales staff,3
6519103,M,Y,Y,0,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,-16274,-5510,1,0,1,0,High skill tech staff,2
6063776,M,Y,Y,0,450000,Working,Secondary / secondary special,Married,House / apartment,-12381,-1007,1,0,0,0,Laborers,2
6539804,F,N,Y,0,247500,Working,Higher education,Married,House / apartment,-16228,-815,1,0,0,0,Core staff,2
5297932,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-18477,-4127,1,0,0,0,Drivers,2
6690319,M,Y,N,0,292500,Commercial associate,Higher education,Married,House / apartment,-23104,-1916,1,0,1,0,Managers,2
6837815,F,N,Y,0,270000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-9393,-1487,1,1,0,0,NA,2
6051445,M,Y,Y,0,135000,Working,Secondary / secondary special,Separated,House / apartment,-12427,-271,1,0,0,0,Managers,1
5296462,M,N,N,0,135000,State servant,Higher education,Married,House / apartment,-20542,-2363,1,0,1,0,Managers,2
6280865,M,Y,Y,0,63000,Pensioner,Secondary / secondary special,Married,House / apartment,-23558,365243,1,0,1,0,NA,2
5823294,F,N,Y,0,162000,Pensioner,Higher education,Married,House / apartment,-23194,365243,1,0,0,0,NA,2
6141113,M,N,Y,0,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15051,-2235,1,0,0,1,Laborers,1
5864215,M,Y,N,1,225000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15037,-636,1,1,1,0,Managers,3
6021056,F,N,Y,0,81000,Working,Lower secondary,Married,House / apartment,-19548,-1507,1,0,0,0,Laborers,2
6688364,F,N,Y,0,54000,Working,Secondary / secondary special,Separated,House / apartment,-20076,-660,1,1,0,0,NA,1
5474345,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-19430,-5202,1,0,0,0,Managers,2
5956512,M,Y,Y,1,315000,Working,Secondary / secondary special,Married,Municipal apartment,-17009,-1889,1,1,1,0,Managers,3
6670699,M,Y,N,0,225000,Commercial associate,Higher education,Married,House / apartment,-17425,-5593,1,0,0,0,Managers,2
6485648,F,Y,Y,0,180000,Working,Secondary / secondary special,Widow,House / apartment,-21924,-2426,1,0,0,0,NA,1
6080000,M,N,N,1,162000,Working,Secondary / secondary special,Married,House / apartment,-10814,-1265,1,0,0,0,Cooking staff,3
5178454,M,N,Y,0,76500,Pensioner,Secondary / secondary special,Separated,House / apartment,-23729,365243,1,0,0,0,NA,1
5336014,M,Y,N,1,157500,Working,Secondary / secondary special,Married,House / apartment,-15260,-1040,1,1,1,0,Security staff,3
5900807,F,N,Y,0,189000,Working,Secondary / secondary special,Separated,House / apartment,-14675,-4829,1,0,0,0,NA,1
5435784,F,N,Y,4,81000,Working,Secondary / secondary special,Married,Municipal apartment,-15611,-219,1,0,0,0,Laborers,6
6730130,F,N,Y,0,234000,Commercial associate,Higher education,Married,House / apartment,-13693,-4989,1,0,0,0,High skill tech staff,2
6122402,F,N,Y,0,225000,Pensioner,Secondary / secondary special,Widow,House / apartment,-21877,365243,1,0,0,0,NA,1
6092627,F,N,Y,0,270000,Pensioner,Secondary / secondary special,Married,House / apartment,-21416,365243,1,0,0,0,NA,2
5223306,M,Y,N,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-22033,365243,1,0,0,0,NA,2
5873093,F,N,N,0,135000,Working,Secondary / secondary special,Separated,House / apartment,-16193,-119,1,1,1,0,Laborers,1
5771474,M,Y,Y,0,157500,Pensioner,Higher education,Married,House / apartment,-21959,365243,1,0,0,1,NA,2
6195756,F,N,N,0,121500,Working,Secondary / secondary special,Married,House / apartment,-10312,-1694,1,0,1,0,Core staff,2
6053618,F,N,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,-16150,-5602,1,0,0,0,Realty agents,3
5742321,F,Y,Y,0,225000,Commercial associate,Higher education,Married,House / apartment,-15570,-571,1,0,0,0,Managers,2
6481832,F,N,Y,2,135000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20018,365243,1,0,0,0,NA,3
6332084,M,Y,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,-9232,-1142,1,1,0,0,Cleaning staff,3
5155715,F,N,Y,0,157500,State servant,Secondary / secondary special,Married,House / apartment,-18607,-6754,1,0,0,0,NA,2
5807377,M,Y,Y,0,315000,Working,Higher education,Married,House / apartment,-11412,-233,1,1,0,0,Drivers,2
6570504,F,N,N,1,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11053,-2043,1,1,0,0,Sales staff,3
6623147,F,N,N,0,67500,Working,Incomplete higher,Married,House / apartment,-17961,-513,1,0,0,0,Sales staff,2
6529305,F,Y,Y,3,202500,Working,Secondary / secondary special,Separated,House / apartment,-8843,-1596,1,0,1,0,Sales staff,4
5415683,F,N,Y,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17424,-2472,1,0,1,0,NA,2
5213279,F,N,N,0,112500,Working,Secondary / secondary special,Single / not married,Office apartment,-10696,-869,1,0,0,0,Cooking staff,1
6065477,F,Y,Y,0,315000,Commercial associate,Higher education,Married,House / apartment,-12826,-5449,1,1,1,0,NA,2
5581747,M,N,N,0,112500,Working,Secondary / secondary special,Single / not married,Rented apartment,-10540,-1403,1,0,0,0,Laborers,1
6664648,F,N,Y,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,-21254,365243,1,0,0,0,NA,2
5224244,M,Y,Y,0,180000,Commercial associate,Higher education,Civil marriage,With parents,-9223,-429,1,1,1,1,Core staff,2
5223363,M,N,N,0,270000,Working,Secondary / secondary special,Married,House / apartment,-20118,-5055,1,0,0,0,Laborers,2
5744424,M,N,Y,0,225000,Pensioner,Secondary / secondary special,Married,House / apartment,-19987,365243,1,0,0,0,NA,2
5452048,M,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-9605,-429,1,1,1,0,NA,2
5271009,M,Y,Y,0,225000,Working,Higher education,Civil marriage,Rented apartment,-9746,-1434,1,0,1,0,Core staff,2
5578326,M,N,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,-18485,-3923,1,0,0,0,NA,2
6317308,F,N,N,0,135000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23508,365243,1,0,1,0,NA,1
5868445,M,Y,Y,0,427500,Working,Higher education,Married,House / apartment,-14490,-967,1,0,0,0,IT staff,2
6415936,M,Y,Y,2,202500,Working,Secondary / secondary special,Married,With parents,-12193,-3307,1,1,1,0,Drivers,4
5841335,M,Y,N,0,121500,Working,Secondary / secondary special,Married,House / apartment,-8790,-1220,1,1,1,0,Drivers,2
6684591,F,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-12748,-420,1,0,0,0,Sales staff,2
5992272,F,N,Y,0,99000,Working,Higher education,Married,House / apartment,-21611,-7967,1,0,0,0,Core staff,2
6037372,F,N,Y,0,148500,Working,Secondary / secondary special,Married,House / apartment,-17201,-3276,1,0,0,0,Sales staff,2
5298569,F,N,Y,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14548,-871,1,1,0,0,High skill tech staff,3
5868398,M,N,Y,0,292500,Working,Secondary / secondary special,Married,House / apartment,-15399,-725,1,0,0,0,Drivers,2
5703236,M,N,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18339,-768,1,0,0,0,Managers,2
6070655,F,Y,Y,0,112500,Working,Higher education,Married,House / apartment,-18776,-3522,1,0,0,0,High skill tech staff,2
6798958,F,Y,Y,1,292500,Working,Higher education,Married,House / apartment,-17535,-160,1,0,0,0,Accountants,3
6722610,M,Y,Y,0,202500,Working,Higher education,Married,House / apartment,-12081,-2718,1,0,0,1,Laborers,2
6742643,M,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19561,-1534,1,0,0,0,Drivers,2
6231682,F,N,Y,1,270000,Commercial associate,Higher education,Civil marriage,House / apartment,-15494,-2017,1,0,0,0,Accountants,3
6101020,F,N,Y,0,90000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12267,-3425,1,0,0,0,Laborers,2
6785747,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Widow,House / apartment,-23906,365243,1,0,0,0,NA,1
6363561,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-14629,-2432,1,0,0,0,NA,2
6651940,F,N,N,0,180000,Commercial associate,Higher education,Married,House / apartment,-15734,-7116,1,0,0,0,Managers,2
5254374,M,Y,N,0,247500,Commercial associate,Higher education,Married,House / apartment,-14768,-3449,1,1,0,0,High skill tech staff,2
5178378,F,N,Y,2,130500,Commercial associate,Secondary / secondary special,Separated,House / apartment,-13065,-1788,1,0,0,1,Sales staff,3
6024522,M,N,Y,0,112500,Commercial associate,Higher education,Married,House / apartment,-13464,-2582,1,0,0,0,NA,2
5513626,M,Y,Y,0,90000,Working,Secondary / secondary special,Single / not married,House / apartment,-14729,-764,1,0,1,0,Security staff,1
5692150,F,N,N,0,112500,Working,Secondary / secondary special,Married,Municipal apartment,-11483,-1905,1,0,1,0,Core staff,2
5549546,F,N,Y,0,270000,State servant,Secondary / secondary special,Widow,Municipal apartment,-23431,-2809,1,0,0,1,Medicine staff,1
6263565,F,N,N,0,157500,Working,Incomplete higher,Married,Rented apartment,-14643,-1574,1,1,0,0,High skill tech staff,2
5682231,F,N,Y,0,171000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-14208,-2925,1,0,1,0,Sales staff,2
5499467,M,N,N,0,270000,Commercial associate,Higher education,Single / not married,Rented apartment,-8884,-484,1,1,0,0,Sales staff,1
5890402,F,N,Y,0,225000,Commercial associate,Higher education,Married,House / apartment,-18936,-141,1,0,0,0,Accountants,2
5385201,F,N,Y,0,292500,Working,Incomplete higher,Single / not married,House / apartment,-9804,-1006,1,0,0,0,Sales staff,1
6232964,F,N,Y,0,99000,Pensioner,Secondary / secondary special,Married,House / apartment,-22555,365243,1,0,1,0,NA,2
5927687,F,N,N,0,220500,Working,Higher education,Married,House / apartment,-14391,-2937,1,1,1,0,Core staff,2
5576304,F,N,Y,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,-20854,365243,1,0,0,0,NA,2
5400778,F,N,Y,1,49500,Working,Secondary / secondary special,Married,House / apartment,-15514,-4966,1,1,0,0,Accountants,3
6189919,F,N,N,0,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15563,-2206,1,1,0,0,Sales staff,2
6410787,F,N,Y,1,121500,Working,Lower secondary,Civil marriage,Municipal apartment,-9235,-409,1,0,0,0,Waiters/barmen staff,3
6074591,F,N,Y,2,90000,State servant,Higher education,Married,House / apartment,-11605,-4197,1,0,0,0,Core staff,4
5584687,F,N,N,0,112500,Working,Secondary / secondary special,Married,House / apartment,-11543,-974,1,1,1,0,Laborers,2
5197459,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20621,365243,1,0,1,0,NA,2
6074841,F,Y,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,-11295,-998,1,1,0,0,Private service staff,2
5237155,M,N,N,0,157500,Working,Secondary / secondary special,Married,With parents,-17807,-707,1,0,1,0,Security staff,2
6233129,F,N,Y,0,202500,Working,Higher education,Married,House / apartment,-14861,-5738,1,0,0,0,Laborers,2
6398475,F,N,Y,1,225000,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-15180,-3003,1,0,0,1,Managers,2
5295514,M,N,Y,0,135000,Commercial associate,Higher education,Civil marriage,House / apartment,-17306,-1875,1,0,0,0,Laborers,2
6586491,F,N,Y,1,112500,State servant,Secondary / secondary special,Married,House / apartment,-16524,-8017,1,0,0,0,Medicine staff,3
6140564,M,Y,Y,1,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,-10246,-1672,1,0,0,1,Laborers,3
6189887,F,N,N,1,112500,Commercial associate,Incomplete higher,Married,House / apartment,-8263,-229,1,0,0,0,Core staff,3
6193082,F,N,Y,1,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-11802,-3987,1,0,0,0,Laborers,3
6064466,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-18442,-1840,1,0,0,0,Managers,2
6091026,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-11524,-4443,1,0,1,0,NA,2
6484621,F,N,Y,0,360000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14550,-1328,1,0,0,0,Private service staff,2
6688430,F,Y,Y,1,135000,Commercial associate,Higher education,Married,House / apartment,-14201,-997,1,0,0,0,Managers,3
5839342,F,N,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-15481,-1844,1,0,0,0,Accountants,2
5415555,M,Y,Y,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13890,-2563,1,0,0,0,Managers,2
6311919,M,Y,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-16932,-1299,1,0,0,0,Security staff,2
6221182,F,N,Y,0,175500,Working,Secondary / secondary special,Married,House / apartment,-21665,-3437,1,0,0,0,NA,2
5439855,F,Y,Y,1,261000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-12324,-603,1,0,0,0,Sales staff,2
5689574,F,Y,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,-13920,-7167,1,1,1,0,High skill tech staff,3
6273649,M,N,Y,0,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9500,-381,1,0,0,0,Sales staff,1
6272588,M,N,N,0,90000,Commercial associate,Higher education,Married,House / apartment,-12902,-209,1,0,0,0,Accountants,2
6280603,F,N,Y,2,112500,Working,Higher education,Married,House / apartment,-12487,-3804,1,1,1,0,Accountants,4
5609728,M,Y,Y,0,126000,Working,Secondary / secondary special,Single / not married,House / apartment,-8728,-918,1,1,1,0,NA,1
5154226,M,Y,Y,1,225000,Working,Secondary / secondary special,Married,House / apartment,-15345,-4385,1,0,0,0,Laborers,3
6711445,F,N,N,1,54000,Working,Higher education,Married,Office apartment,-12209,-3068,1,0,0,0,Cooking staff,3
6123188,F,N,N,0,225000,Working,Incomplete higher,Married,House / apartment,-14124,-2126,1,1,1,0,Laborers,2
6658277,F,Y,Y,0,225000,Commercial associate,Higher education,Single / not married,House / apartment,-15332,-2941,1,0,0,1,Waiters/barmen staff,1
5445261,M,N,Y,0,67500,Working,Secondary / secondary special,Civil marriage,House / apartment,-8647,-1920,1,0,0,0,Security staff,2
6277196,F,N,N,1,112500,Working,Secondary / secondary special,Widow,House / apartment,-12378,-1050,1,0,0,1,Core staff,2
5727065,M,Y,Y,0,450000,Commercial associate,Higher education,Married,Municipal apartment,-14327,-919,1,1,1,1,Managers,2
5501173,F,Y,Y,0,112500,Pensioner,Higher education,Widow,House / apartment,-24226,365243,1,0,0,0,NA,1
6510251,F,N,Y,0,94500,Working,Secondary / secondary special,Married,House / apartment,-8877,-755,1,0,0,0,Managers,2
6317530,M,N,N,0,225000,Working,Secondary / secondary special,Married,Municipal apartment,-18251,-392,1,0,0,0,Drivers,2
5971697,F,N,N,1,90000,State servant,Secondary / secondary special,Married,Municipal apartment,-15799,-9096,1,0,0,0,Cleaning staff,3
6525316,F,N,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-16522,-2928,1,0,0,0,NA,2
